symbol,strategy,entry_date,entry_price,exit_date,exit_price,pnl_pct,entry_pos,exit_reason,initial_stop,stop_on_exit
45,S1,2025-05-22,10.20464172,2025-05-26,10.1350872,-0.0072159688412853475,0.1056615375605757,ema50_break or macd_dead,9.759613447800001,9.759613447800001
45,S1,2025-05-23,10.1350872,2025-06-16,10.94,0.07901843855078035,0.09934229900854037,ema50_break or macd_dead,9.5494878234,10.832319345374067
48,S3,2025-02-11,14.964165,2025-02-26,14.044798,-0.061837908496731986,0.09475192865737135,hit_stop,14.174515374285713,14.174515374285713
48,S1,2025-05-08,15.85,2025-05-23,16.41,0.03493123028391171,0.09557988392539539,hit_stop,14.963989371428571,16.65143268846984
48,S1,2025-05-22,16.41,2025-05-26,16.37,-0.0028375380865325503,0.054388460647765244,ema50_break or macd_dead,14.928650000000001,14.928650000000001
49,S3,2024-09-20,20.3830209,2024-09-27,22.17515124,0.08752270531400966,0.09484177794036948,mean_revert_tp,19.3457516142,19.3457516142
49,S2,2025-02-06,23.58325365,2025-03-11,24.03620967,0.018806680584551233,0.2,midband_fail,21.806596962857142,24.09674934455307
49,S2,2025-05-12,22.09637628,2025-05-26,21.0723018,-0.04674581105169338,0.2,hit_stop,20.199946486264285,21.292868529993072
49,S2,2025-06-24,22.51,2025-07-01,22.5,-0.0008442470013328104,0.2,eod_close,21.043814528214284,21.043814528214284
50,S1,2025-05-23,8.25,2025-05-29,8.24,-0.0016121212121211863,0.17553725037235143,ema50_break or macd_dead,8.015007142857142,8.015007142857142
55,S3,2025-01-02,3.84267815,2025-01-13,3.72413795,-0.031248329048843185,0.09808595160707839,hit_stop,3.6374201489285714,3.6374201489285714
55,S2,2025-03-12,4.15878535,2025-03-25,4.0698802,-0.02177767220902602,0.2,hit_stop,3.955827593285714,4.116569830735176
58,S2,2025-02-10,8.3399132,2025-02-19,8.01031184,-0.039920958083832316,0.18849283223556756,hit_stop,7.5191772766857135,8.045017193136946
59,S1,2025-05-09,5.23059075,2025-05-15,5.27044287,0.007219047619047606,0.0807502641775273,ema50_break or macd_dead,4.8973700952,4.8973700952
59,S1,2025-05-26,5.45974044,2025-05-29,5.39996226,-0.011348905109489113,0.07990269461077844,ema50_break or macd_dead,5.1274306908,5.1274306908
69,S3,2024-12-31,2.67,2025-01-13,2.41,-0.09777827715355797,0.09015049199305424,hit_stop,2.5219142857142858,2.5219142857142858
88,S2,2025-03-14,4.69611723,2025-04-08,4.23914516,-0.09770848861283643,0.2,hit_stop,4.487340719842857,4.581276896227812
88,S1,2025-05-22,4.72528566,2025-05-26,4.59888913,-0.027148971193415652,0.07227946932989147,ema50_break or macd_dead,4.4165100489928575,4.4165100489928575
89,S3,2024-12-20,6.79120328,2024-12-30,6.95828064,0.024202026049203976,0.2,mean_revert_tp,6.6278605904,6.6278605904
89,S3,2025-02-19,6.64378208,2025-03-17,6.67326632,0.004037869822485131,0.2,mean_revert_tp,6.486560880228572,6.486560880228572
89,S3,2025-04-07,6.11306576,2025-04-17,6.5848136,0.076770418006431,0.17464788732394376,mean_revert_tp,5.91896118,5.91896118
89,S1,2025-04-30,6.6830944,2025-06-04,7.03690528,0.052541176470588265,0.2,hit_stop,6.502377068971429,7.040117096544001
90,S3,2025-04-07,3.5,2025-04-18,3.75,0.07102857142857143,0.13158179848320697,mean_revert_tp,3.3381428571428575,3.3381428571428575
96,S2,2025-02-12,12.65,2025-03-25,18.71,0.4786513833992095,0.15375108144852312,midband_fail,11.476449999999998,16.4748
96,S3,2025-04-07,16.09,2025-05-06,19.19,0.19226625233064024,0.06484085701564823,mean_revert_tp,15.744471428571426,15.744471428571426
96,S1,2025-05-06,18.65,2025-05-09,16.93,-0.092625201072386,0.06961010834195527,hit_stop,17.21757857142857,17.21757857142857
96,S3,2025-06-03,14.01,2025-07-01,13.12,-0.06392605281941474,0.04901785625663779,eod_close,12.67072857142857,12.67072857142857
153,S2,2025-03-28,6.2073994,2025-04-01,6.0893506,-0.019417432646592632,0.2,hit_stop,5.913605449,6.072927000064437
153,S1,2025-04-29,5.6269928,2025-05-06,5.6860172,0.010089510489510525,0.09803250641573993,ema50_break or macd_dead,5.349332185000001,5.349332185000001
153,S1,2025-04-30,5.6860172,2025-05-07,5.7843912,0.01690103806228369,0.10524801924535207,ema50_break or macd_dead,5.387782365571429,5.387782365571429
153,S1,2025-05-06,5.7843912,2025-05-08,5.8237408,0.006402721088435448,0.11026595457733182,ema50_break or macd_dead,5.484533194571429,5.484533194571429
153,S1,2025-05-07,5.8237408,2025-05-09,5.853253,0.0046675675675674315,0.11669618509459954,ema50_break or macd_dead,5.583630946142857,5.583630946142857
153,S1,2025-05-08,5.853253,2025-05-12,5.8335782,-0.0037613445378150874,0.1187624750499002,ema50_break or macd_dead,5.60682613,5.60682613
153,S1,2025-05-09,5.8335782,2025-05-13,5.8237408,-0.0020863406408093478,0.12725318593582066,ema50_break or macd_dead,5.594915849285715,5.594915849285715
153,S1,2025-06-13,6.15,2025-06-19,6.06,-0.015034146341463534,0.14738741619776058,hit_stop,5.951026935714285,6.14
155,S2,2025-02-21,11.59,2025-03-03,11.04,-0.04785470232959454,0.2,midband_fail,10.8143,10.8143
155,S2,2025-03-26,11.49,2025-04-08,10.16,-0.11615282854656223,0.2,hit_stop,10.912585714285713,11.206682657563578
155,S3,2025-06-19,9.66,2025-07-01,9.81,0.015127950310559043,0.2,eod_close,9.474528571428571,9.474528571428571
156,S1,2025-04-30,7.74,2025-05-07,7.94,0.02543979328165377,0.13282077819669294,ema50_break or macd_dead,7.4101357142857145,7.4101357142857145
156,S1,2025-05-06,7.94,2025-05-08,7.82,-0.015513350125944597,0.13540819595377143,ema50_break or macd_dead,7.560135714285714,7.560135714285714
156,S1,2025-05-07,7.82,2025-05-12,7.82,-0.0004,0.13253654634051734,ema50_break or macd_dead,7.515364285714285,7.515364285714285
156,S1,2025-05-09,7.82,2025-05-13,7.85,0.00343631713554979,0.13388924630078683,ema50_break or macd_dead,7.4413285714285715,7.4413285714285715
156,S1,2025-05-12,7.85,2025-05-14,7.77,-0.01059108280254778,0.13795194421284016,ema50_break or macd_dead,7.517292857142857,7.517292857142857
156,S1,2025-05-13,7.77,2025-05-15,7.8,0.003461003861003893,0.1366678407890103,ema50_break or macd_dead,7.4761,7.4761
156,S1,2025-05-14,7.8,2025-05-16,7.63,-0.022194871794871788,0.13853648634933532,ema50_break or macd_dead,7.518485714285714,7.518485714285714
156,S1,2025-06-17,7.89,2025-06-19,7.75,-0.018143979721165993,0.15526693092687863,ema50_break or macd_dead,7.635921428571428,7.635921428571428
156,S1,2025-06-18,7.75,2025-06-20,7.69,-0.008141935483870917,0.14689539839240442,ema50_break or macd_dead,7.515185714285715,7.515185714285715
157,S3,2024-09-06,5.93,2024-09-24,6.12,0.0316404721753795,0.12534609365595287,mean_revert_tp,5.712657142857143,5.712657142857143
157,S2,2025-05-12,7.76,2025-05-16,7.39,-0.048080412371134036,0.2,midband_fail,7.320314285714287,7.320314285714287
157,S1,2025-06-26,7.25,2025-06-30,7.22,-0.004537931034482793,0.2,ema50_break or macd_dead,7.069242857142857,7.069242857142857
157,S1,2025-06-27,7.22,2025-07-01,7.23,0.000985041551246631,0.2,ema50_break or macd_dead,7.079242857142857,7.079242857142857
158,S3,2025-04-02,21.5,2025-04-08,18.0,-0.16319069767441863,0.06262751744109518,hit_stop,20.01354285714286,20.01354285714286
158,S1,2025-04-28,20.2,2025-04-30,20.5,0.014451485148514888,0.05682650656134537,ema50_break or macd_dead,18.59594285714286,18.59594285714286
158,S1,2025-04-29,20.5,2025-05-23,23.37,0.13960000000000003,0.06473649087367431,hit_stop,18.925885714285716,23.67859972708611
166,S3,2025-04-03,4.8,2025-04-08,4.5,-0.06289999999999997,0.2,hit_stop,4.856542857142857,4.856542857142857
166,S3,2025-04-07,4.5,2025-05-06,4.75,0.055155555555555555,0.14989939637826946,mean_revert_tp,4.3209,4.3209
166,S2,2025-05-14,4.89,2025-05-19,4.74,-0.031074846625766765,0.2,hit_stop,4.676128571428571,4.7825919745416074
301,S3,2024-09-18,7.03,2024-09-25,7.72,0.0977507823613086,0.1209043736100815,mean_revert_tp,6.700928571428571,6.700928571428571
301,S2,2025-03-06,9.56,2025-03-17,9.17,-0.04119497907949796,0.2,hit_stop,8.862414285714287,9.18
301,S1,2025-05-21,9.07,2025-05-23,8.92,-0.016938037486218343,0.1215970614681182,ema50_break or macd_dead,8.706635714285715,8.706635714285715
338,S1,2025-05-12,15.46,2025-05-14,15.27,-0.012689780077619745,0.14599047917831762,ema50_break or macd_dead,14.766335714285713,14.766335714285713
338,S2,2025-06-12,15.52,2025-07-01,15.41,-0.007487628865979345,0.2,eod_close,14.845907142857143,14.845907142857143
400,S3,2024-08-27,26.91528125,2024-09-04,29.71875,0.10375899889584102,0.08885653216849144,mean_revert_tp,25.428791830357145,25.428791830357145
400,S2,2025-03-25,25.8,2025-04-01,24.3,-0.05853953488372093,0.2,hit_stop,24.172092857142854,24.984534874964343
401,S2,2025-03-14,4.90538838,2025-03-31,4.81744317,-0.018328286852589644,0.2,midband_fail,4.657229332671428,4.82442896799
401,S1,2025-04-28,4.75881303,2025-04-30,4.68063951,-0.01682710472279261,0.12200598802395211,ema50_break or macd_dead,4.5825317424,4.5825317424
401,S3,2025-05-12,4.62200937,2025-05-27,4.42657557,-0.04268329809725158,0.1842723004694836,hit_stop,4.4775837918,4.4775837918
402,S3,2025-03-31,2.78,2025-04-08,2.57,-0.07593956834532373,0.14895897121861612,hit_stop,2.6866857142857143,2.6866857142857143
403,S3,2024-09-20,15.56774842,2024-10-08,20.4838795,0.3153894736842106,0.07760829125697587,mean_revert_tp,14.670269925000001,14.670269925000001
403,S3,2024-11-25,16.0112526,2024-12-25,16.29261984,0.01717309356296094,0.11479027000430551,mean_revert_tp,15.335408070400002,15.335408070400002
403,S2,2025-06-04,17.26,2025-06-16,18.76,0.08650614136732329,0.2,hit_stop,16.34157915157143,18.6218
403,S1,2025-06-27,18.33,2025-07-01,18.08,-0.014038843426077469,0.07743259688913376,ema50_break or macd_dead,17.090264285714284,17.090264285714284
404,S2,2025-03-14,7.63,2025-04-01,7.67,0.0048424639580602925,0.2,hit_stop,7.086650000000001,8.12
404,S1,2025-04-28,6.94,2025-04-30,7.01,0.009686455331412018,0.09660149898877746,ema50_break or macd_dead,6.599757142857143,6.599757142857143
404,S1,2025-04-29,7.01,2025-05-06,6.97,-0.006106134094151218,0.10836105566644495,ema50_break or macd_dead,6.657928571428572,6.657928571428572
404,S1,2025-04-30,6.97,2025-05-07,7.09,0.016816642754662856,0.12666370316136297,ema50_break or macd_dead,6.646835714285714,6.646835714285714
404,S1,2025-05-06,7.09,2025-05-08,7.02,-0.010273060648801168,0.1341317365269462,ema50_break or macd_dead,6.777571428571429,6.777571428571429
404,S1,2025-05-07,7.02,2025-05-23,7.14,0.01669401709401711,0.13583943224661799,ema50_break or macd_dead,6.742342857142857,7.063308475761199
404,S1,2025-05-22,7.14,2025-05-26,7.06,-0.011604481792717097,0.12400924292493838,ema50_break or macd_dead,6.842521428571429,6.842521428571429
404,S1,2025-05-23,7.06,2025-05-27,6.97,-0.013147875354107628,0.12145381368410714,ema50_break or macd_dead,6.778942857142857,6.778942857142857
420,S2,2025-02-24,3.76,2025-03-14,3.59,-0.04561276595744679,0.18091545943004828,hit_stop,3.4239785714285715,3.69597260867892
420,S3,2025-04-08,3.29,2025-04-24,3.78,0.14853617021276588,0.0712761416986769,mean_revert_tp,3.1056999999999997,3.1056999999999997
420,S1,2025-05-09,3.71,2025-05-30,4.29,0.15593423180592994,0.081614548680417,ema50_break or macd_dead,3.4545500000000002,3.959415469059668
428,S2,2025-03-14,3.24,2025-04-01,3.11,-0.040523456790123556,0.2,hit_stop,3.0292357142857145,3.1777668825799092
428,S1,2025-06-24,3.33,2025-06-30,3.33,-0.0004,0.10891602621528595,hit_stop,3.1485071428571425,3.4036562944
428,S1,2025-06-27,3.33,2025-07-01,3.31,-0.006406006006006011,0.10990617190815216,eod_close,3.1785071428571428,3.1785071428571428
429,S2,2025-05-09,14.35,2025-05-28,14.13,-0.015731010452961595,0.2,hit_stop,13.544300000000002,14.132827886183435
430,S3,2024-08-21,5.62,2024-08-23,5.44,-0.03242846975088962,0.17101373674143616,hit_stop,5.455685714285714,5.455685714285714
430,S3,2024-08-22,5.44,2024-09-06,5.61,0.030849999999999985,0.15774647887323934,mean_revert_tp,5.267571428571429,5.267571428571429
430,S2,2025-03-21,7.44,2025-04-21,7.7,0.034546236559139756,0.2,midband_fail,6.8134428571428565,7.957320376778033
430,S1,2025-05-14,7.77,2025-05-19,7.42,-0.045445045045045,0.0691123107104848,ema50_break or macd_dead,7.142935714285715,7.142935714285715
430,S1,2025-05-16,7.42,2025-05-23,7.47,0.006338544474393507,0.06886891405658749,ema50_break or macd_dead,6.872021428571429,6.872021428571429
430,S1,2025-05-22,7.47,2025-05-27,7.37,-0.013786880856760327,0.08734486334593385,hit_stop,7.032957142857143,7.519531748041743
430,S1,2025-05-26,7.37,2025-05-28,7.39,0.0023137042062414616,0.08544449562413636,ema50_break or macd_dead,6.9858,6.9858
430,S1,2025-05-27,7.39,2025-05-29,7.18,-0.02881677943166441,0.08616101131071195,ema50_break or macd_dead,6.970571428571429,6.970571428571429
430,S1,2025-05-30,7.42,2025-06-27,7.94,0.0696808625336928,0.08394441064395278,ema50_break or macd_dead,7.043871428571429,7.043871428571429
488,S3,2024-11-26,3.07,2024-12-12,3.41,0.11034918566775255,0.060580349567283205,mean_revert_tp,2.807442857142857,2.807442857142857
488,S2,2025-05-09,1.9,2025-06-10,1.97,0.03644210526315793,0.2,midband_fail,1.7642571428571427,1.9039638075895777
504,S2,2025-03-04,9.97,2025-03-25,9.92,-0.00541504513540629,0.14087468460891497,midband_fail,9.0153,9.62079854274721
504,S2,2025-06-06,7.99,2025-06-24,8.9,0.11349236545682104,0.18309906630262585,hit_stop,6.809092857142858,9.2
507,S2,2025-03-17,5.00387954,2025-04-03,5.01376863,0.0015762845849803572,0.2,midband_fail,4.841380600392857,4.964689100756095
507,S1,2025-05-16,5.55766858,2025-05-27,5.4389995,-0.021752313167259646,0.07267199347435162,ema50_break or macd_dead,5.156870825935714,5.156870825935714
514,S1,2025-04-28,4.43,2025-05-20,4.77,0.07634943566591419,0.041820249660861356,hit_stop,3.838721428571429,5.005844000000001
514,S1,2025-05-21,4.55,2025-05-23,4.48,-0.01578461538461525,0.060123502994012,ema50_break or macd_dead,4.208285714285714,4.208285714285714
516,S3,2024-08-20,4.31,2024-08-27,4.06,-0.0584046403712297,0.12071862996158776,hit_stop,4.131485714285714,4.131485714285714
516,S3,2025-04-07,5.0,2025-05-08,5.14,0.027599999999999934,0.09001837109614212,mean_revert_tp,4.760057142857143,4.760057142857143
516,S1,2025-05-13,5.29,2025-05-15,5.27,-0.004180718336484019,0.12967048359421515,ema50_break or macd_dead,5.086021428571429,5.086021428571429
516,S1,2025-05-16,5.18,2025-05-20,5.17,-0.0023305019305018895,0.14257012291207075,ema50_break or macd_dead,4.988685714285714,4.988685714285714
516,S2,2025-06-17,5.18,2025-06-19,5.1,-0.01584401544401546,0.2,hit_stop,5.026857142857144,5.146852357640558
517,S3,2025-04-07,1.73,2025-04-21,1.94,0.1209872832369942,0.1211854460093897,mean_revert_tp,1.6969714285714286,1.6969714285714286
518,S3,2024-12-27,2.77,2025-01-06,2.44,-0.11953357400722024,0.040883022687020334,hit_stop,2.4312285714285715,2.4312285714285715
518,S2,2025-03-28,2.45,2025-04-08,2.11,-0.13917551020408175,0.16835699797160253,hit_stop,2.20255,2.3973895446617663
518,S2,2025-06-09,2.45,2025-07-01,2.54,0.036334693877550964,0.17541679610645106,eod_close,2.0745214285714284,2.2506182565561668
520,S3,2024-09-04,2.05,2024-09-12,2.08,0.014234146341463538,0.12854341237297193,mean_revert_tp,1.9798714285714285,1.9798714285714285
520,S2,2025-06-17,5.8,2025-06-26,5.03,-0.13315862068965512,0.12233392840364564,midband_fail,4.665435714285715,4.95258672282025
521,S3,2025-02-05,7.4661444,2025-02-14,7.7054439,0.031651282051281995,0.12435256701499317,mean_revert_tp,7.184317960285714,7.184317960285714
521,S2,2025-03-18,7.97345934,2025-04-07,7.0832652,-0.11204465786314528,0.2,hit_stop,7.469897983585715,7.684722403586166
526,S2,2025-02-05,45.34,2025-02-27,48.88,0.0776767534186149,0.16580576108706785,hit_stop,41.087064285714284,48.92073267144576
526,S1,2025-05-07,53.98,2025-05-09,53.34,-0.012256243052982466,0.06504067820954322,ema50_break or macd_dead,50.16261428571429,50.16261428571429
528,S3,2024-11-26,10.84467955,2024-12-05,11.35044039,0.04623677130044833,0.09287489643744824,mean_revert_tp,10.3160622105,10.3160622105
528,S3,2025-05-28,9.56082511,2025-06-20,9.2398615,-0.03397070193285857,0.2,hit_stop,9.36521793677143,9.36521793677143
528,S3,2025-06-19,9.2398615,2025-06-26,9.63,0.04182341427953231,0.2,mean_revert_tp,9.097539843842856,9.097539843842856
531,S2,2025-02-17,6.42305244,2025-02-19,6.14679212,-0.043410752688172106,0.2,midband_fail,5.989725442657142,5.989725442657142
531,S2,2025-03-07,6.47238464,2025-03-28,6.35398736,-0.01869268292682926,0.1686809328454745,hit_stop,5.999521408085713,6.419595435585394
531,S1,2025-04-29,6.20599076,2025-05-06,6.10732636,-0.016298251192368784,0.09900348556618116,ema50_break or macd_dead,5.9300405281142865,5.9300405281142865
531,S1,2025-04-30,6.10732636,2025-05-13,6.17639144,0.01090856219709203,0.09903094574210364,ema50_break or macd_dead,5.798971920171429,5.798971920171429
531,S1,2025-05-12,6.17639144,2025-05-19,6.14679212,-0.005192332268370605,0.12376195476345889,ema50_break or macd_dead,5.898460872657143,5.898460872657143
531,S3,2025-06-18,5.92,2025-06-30,6.12,0.033383783783783816,0.1942642698295035,mean_revert_tp,5.757885245028572,5.757885245028572
534,S2,2025-02-27,15.7,2025-03-24,16.11,0.025714649681528673,0.12360486423454943,midband_fail,14.316821428571428,15.676632034307412
534,S1,2025-05-13,15.42,2025-05-20,14.73,-0.04514708171206222,0.08239612146265848,ema50_break or macd_dead,14.550028571428571,14.550028571428571
537,S3,2024-08-27,8.14048218,2024-09-02,8.2966545,0.018784652278177626,0.2,mean_revert_tp,7.947428093357143,7.947428093357143
537,S3,2024-09-11,7.77933369,2024-09-25,8.15024295,0.047278795483061645,0.1961922287493806,mean_revert_tp,7.533515669528572,7.533515669528572
537,S2,2025-03-19,8.46258759,2025-04-01,8.30641527,-0.018854440599769273,0.2,hit_stop,8.0836744986,8.3215031464172
537,S3,2025-06-20,8.04287448,2025-06-26,8.26,0.026596010013574117,0.2,mean_revert_tp,7.955194877485716,7.955194877485716
539,S2,2025-03-14,4.57004268,2025-03-31,4.5302166,-0.009114596949891087,0.2,hit_stop,4.419300967200001,4.590604341020015
541,S2,2025-03-06,6.4,2025-03-31,7.27,0.13553749999999987,0.2,hit_stop,5.974735714285714,7.7192799999999995
541,S1,2025-05-07,6.4,2025-05-16,6.38,-0.0035250000000000723,0.10287059468848567,ema50_break or macd_dead,6.117471428571428,6.117471428571428
541,S1,2025-05-15,6.38,2025-05-19,6.46,0.012139184952978069,0.09826500844464917,ema50_break or macd_dead,6.07435,6.07435
541,S1,2025-05-21,6.39,2025-05-23,6.22,-0.027004068857589977,0.10922058322379628,ema50_break or macd_dead,6.116557142857143,6.116557142857143
543,S3,2024-09-06,7.4599434,2024-09-25,7.79468445,0.044471794871794854,0.0908018867924528,mean_revert_tp,7.0581994884,7.0581994884
543,S2,2025-02-18,7.09651026,2025-03-05,6.95304981,-0.02061563342318048,0.2,hit_stop,6.6525753132,7.005977596251544
551,S2,2025-02-20,12.67,2025-03-26,13.01,0.026435043409629034,0.2,midband_fail,11.713135714285713,12.703537639727273
551,S1,2025-04-28,11.38,2025-04-30,11.62,0.02068963093145856,0.08988866373716439,ema50_break or macd_dead,10.652557142857141,10.652557142857141
551,S1,2025-04-29,11.62,2025-06-04,12.28,0.056398623063683324,0.10561051809424622,ema50_break or macd_dead,11.041285714285713,12.177879725873895
552,S2,2025-06-17,2.46,2025-07-01,2.47,0.003665040650406598,0.2,eod_close,2.389414285714286,2.389414285714286
559,S3,2024-08-20,4.22030736,2024-09-02,4.38638427,0.03895185185185189,0.17213766469786473,mean_revert_tp,4.107207588685715,4.107207588685715
559,S3,2024-12-23,6.12530721,2025-01-03,5.84199954,-0.046651993620414695,0.14068428837867392,hit_stop,5.888766239614286,5.888766239614286
559,S1,2025-05-22,8.22569166,2025-05-27,7.96192245,-0.03246650831353924,0.03961101366290988,ema50_break or macd_dead,7.187383005492858,7.187383005492858
560,S2,2025-02-10,3.23,2025-02-25,3.27,0.011983900928792581,0.13622818220519375,hit_stop,2.8840500000000002,3.3265599999999997
560,S2,2025-02-26,3.55,2025-03-11,3.26,-0.08209014084507044,0.13497690407132887,midband_fail,3.0505142857142857,3.266902105707186
560,S1,2025-04-28,3.21,2025-04-30,3.24,0.008945794392523443,0.03780449999184193,ema50_break or macd_dead,2.8722214285714287,2.8722214285714287
560,S1,2025-04-29,3.24,2025-05-06,3.16,-0.02509135802469138,0.039697076435364576,ema50_break or macd_dead,2.8144285714285715,2.8144285714285715
563,S1,2025-05-07,3.3507238,2025-05-09,3.36057887,0.002541176470588225,0.14054244452271933,ema50_break or macd_dead,3.250525895442857,3.329966861521577
563,S1,2025-05-08,3.36057887,2025-05-12,3.33101366,-0.00919765395894425,0.14251497005988034,ema50_break or macd_dead,3.2331668935714286,3.2331668935714286
563,S1,2025-05-09,3.33101366,2025-05-13,3.38028901,0.014392899408283973,0.14714321357285445,ema50_break or macd_dead,3.2083039598285716,3.2083039598285716
563,S1,2025-05-12,3.38028901,2025-05-14,3.34086873,-0.012061807580174886,0.15205758695375232,ema50_break or macd_dead,3.2500753779571427,3.2500753779571427
563,S1,2025-05-13,3.34086873,2025-05-16,3.34086873,-0.0004,0.1511657535991849,ema50_break or macd_dead,3.230365237957143,3.3434816574077226
563,S1,2025-05-15,3.34086873,2025-05-19,3.31130352,-0.009249557522123862,0.15161167027646863,ema50_break or macd_dead,3.240220307957143,3.240220307957143
563,S1,2025-05-16,3.31130352,2025-05-20,3.34086873,0.008528571428571398,0.15354074459776132,ema50_break or macd_dead,3.2130062360857146,3.2130062360857146
563,S1,2025-05-19,3.34086873,2025-05-21,3.34086873,-0.0004,0.15568862275449133,ema50_break or macd_dead,3.2240368751500004,3.2240368751500004
563,S1,2025-05-20,3.34086873,2025-05-22,3.34086873,-0.0004,0.1601291798425624,ema50_break or macd_dead,3.2460981532785715,3.2460981532785715
563,S1,2025-05-21,3.34086873,2025-05-23,3.31130352,-0.009249557522123862,0.16571508146497735,ema50_break or macd_dead,3.2496248604714286,3.2496248604714286
563,S1,2025-05-22,3.31130352,2025-05-26,3.29159338,-0.006352380952380931,0.16188313029114218,ema50_break or macd_dead,3.209029011407143,3.209029011407143
563,S1,2025-06-18,3.41,2025-06-20,3.33,-0.023860410557184773,0.1886829086495882,ema50_break or macd_dead,3.3196367544785716,3.3196367544785716
566,S2,2025-02-11,4.86,2025-03-13,5.15,0.059270781893004124,0.14116768330636123,hit_stop,4.330864285714286,5.7654734335999995
566,S1,2025-04-28,4.83,2025-04-30,4.79,-0.00868157349896481,0.037912938168606594,ema50_break or macd_dead,4.193014285714286,4.193014285714286
566,S1,2025-04-29,4.79,2025-05-06,4.83,0.00795073068893529,0.040162702483479244,ema50_break or macd_dead,4.211185714285714,4.211185714285714
566,S1,2025-05-12,5.13,2025-05-15,4.96,-0.03353840155945417,0.04874414067792018,ema50_break or macd_dead,4.612757142857142,4.612757142857142
566,S1,2025-05-26,5.38,2025-05-29,5.22,-0.03013977695167289,0.046099247533446366,ema50_break or macd_dead,4.814307142857143,4.814307142857143
568,S3,2024-08-28,111.3946743,2024-09-10,106.640807,-0.043075893886966636,0.1340884224639349,hit_stop,107.45973710801428,107.45973710801428
568,S3,2025-05-28,119.01,2025-06-04,115.36,-0.031069691622552773,0.1950847084502359,hit_stop,115.95004285714286,115.95004285714286
568,S3,2025-06-03,115.36,2025-06-16,107.61,-0.06758099861303744,0.17749555052624644,hit_stop,112.1492142857143,112.1492142857143
573,S1,2025-04-30,4.1481468,2025-06-04,4.42468992,0.06626666666666654,0.07863918181336446,ema50_break or macd_dead,3.9213955509428575,4.3329927043593495
586,S3,2025-01-10,8.74,2025-01-21,9.54,0.09113318077803191,0.044605794019546445,mean_revert_tp,7.769185714285714,7.769185714285714
586,S3,2025-04-07,8.37,2025-04-24,9.16,0.09398470728793322,0.056127526025719555,mean_revert_tp,7.633485714285715,7.633485714285715
586,S1,2025-04-28,9.0,2025-04-30,9.51,0.056266666666666645,0.06404055295816465,ema50_break or macd_dead,8.352635714285714,8.352635714285714
586,S1,2025-04-29,9.51,2025-05-26,10.16,0.06794910620399583,0.07267030185439183,hit_stop,8.669435714285715,10.27
586,S1,2025-05-23,10.16,2025-05-30,10.44,0.027159055118110172,0.10115635711949025,ema50_break or macd_dead,9.657807142857143,9.657807142857143
586,S2,2025-06-30,11.15,2025-07-01,11.03,-0.01116233183856511,0.2,eod_close,10.375885714285715,10.375885714285715
589,S2,2025-03-11,5.02,2025-03-31,4.89,-0.026296414342629464,0.2,hit_stop,4.753342857142858,4.921745376350117
589,S2,2025-06-25,4.61,2025-07-01,4.6,-0.00256919739696327,0.2,eod_close,4.490771428571429,4.538757598137992
595,S2,2025-03-20,7.95,2025-03-27,6.21,-0.21926792452830193,0.13161300144629667,hit_stop,6.035492857142858,6.494975465850229
596,S3,2024-08-27,159.078962,2024-09-10,150.84710487,-0.052146987951807104,0.11057794133220379,hit_stop,152.8649160892,152.8649160892
596,S3,2025-02-11,147.81500646,2025-02-18,158.71749585,0.07335766271031693,0.11103009344743839,mean_revert_tp,141.38861718698573,141.38861718698573
596,S2,2025-03-06,166.37140971,2025-03-24,168.81025128,0.014259018483110225,0.171339431747661,midband_fail,152.53620300383574,163.9712591929014
596,S3,2025-04-29,158.07163662,2025-05-15,161.63832192,0.02216372728381521,0.13110746609912927,mean_revert_tp,153.73082912905716,153.73082912905716
596,S3,2025-05-21,151.51664742,2025-06-03,144.3061593,-0.047988751749586514,0.15724791478358371,hit_stop,146.59621914034287,146.59621914034287
596,S3,2025-05-30,144.3061593,2025-06-11,138.88865352,-0.03794175016700066,0.1692855582399508,hit_stop,140.83912085262858,140.83912085262858
597,S1,2025-05-30,5.12884134,2025-06-04,5.31516636,0.03592887189292542,0.13252536842482696,hit_stop,4.9825201617,5.408107327938861
597,S2,2025-06-03,5.31516636,2025-06-05,5.37400584,0.010670110701106938,0.2,hit_stop,5.0223278718,5.377136258503752
597,S2,2025-06-04,5.37400584,2025-06-06,5.26613346,-0.020472992700729907,0.2,hit_stop,5.028821228699999,5.348642874623452
597,S1,2025-06-05,5.26613346,2025-06-19,5.15826108,-0.02088417132216013,0.12144359928791071,hit_stop,5.0399166735,5.216870467803261
598,S2,2025-06-04,7.28872144,2025-06-24,7.15,-0.01943234211129345,0.2,hit_stop,6.9633529706,7.169145665354723
601,S2,2025-02-26,4.2472669,2025-04-07,5.41,0.2733603092473422,0.2,hit_stop,3.8842926074000004,6.329165440000001
601,S3,2025-05-28,5.05,2025-06-23,4.7,-0.06970693069306924,0.06917749591471484,hit_stop,4.712828571428572,4.712828571428572
608,S2,2025-03-20,2.29,2025-03-25,1.82,-0.20564017467248907,0.17507449978714337,hit_stop,2.1013857142857146,2.1013857142857146
615,S3,2024-08-12,1.75,2024-09-02,1.81,0.03388571428571432,0.07151927961209885,mean_revert_tp,1.6462571428571429,1.6462571428571429
